codec,family,seq,profile,preset,param,n_frames,is_neural,is_round_trip,actual_mbps,vmaf_mean,psnr_y,psnr_u,psnr_v,psnr_yuv,ssim_y,ms_ssim_y,time_encode_s,energy_encode_cpu_j,energy_encode_gpu_j,energy_encode_total_j,idle_cpu_w_encode,idle_gpu_w_encode,time_decode_s,energy_decode_cpu_j,energy_decode_gpu_j,energy_decode_total_j,idle_cpu_w_decode,idle_gpu_w_decode,energy_total_cpu_j,energy_total_gpu_j,energy_total_j,energy_total_kj,energy_per_frame_j,bitstream_path
x265,HEVC,HoneyBee,LDP,medium,crf=32,600,0,1,0.282,64.775,36.871,36.563,38.492,37.035,0.9245,0.97188,2.575,162.029,0.0,162.029,24.51,36.12,0.366,14.977,0.0,14.977,24.56,36.23,177.006,0.0,177.006,0.177,0.295,/home/user/tesi/bitstreams_video/x265_HoneyBee_LDP_crf32.265
x265,HEVC,HoneyBee,LDP,medium,crf=37,600,0,1,0.202,46.13,34.04,35.415,38.401,34.757,0.88849,0.9468,2.578,157.909,0.0,157.909,24.34,35.34,0.343,14.122,0.0,14.122,24.5,36.21,172.031,0.0,172.031,0.172,0.287,/home/user/tesi/bitstreams_video/x265_HoneyBee_LDP_crf37.265
x265,HEVC,HoneyBee,LDP,slow,crf=22,600,0,1,1.524,89.212,41.302,40.882,42.196,41.361,0.96051,0.99043,6.291,576.544,0.0,576.544,20.38,37.22,0.411,18.904,0.0,18.904,20.31,37.18,595.448,0.0,595.448,0.5954,0.992,/home/user/tesi/bitstreams_video/x265_HoneyBee_LDP_slow_crf22.265
x265,HEVC,HoneyBee,LDP,slow,crf=27,600,0,1,0.543,79.802,39.436,38.324,40.169,39.389,0.94778,0.98453,4.858,450.899,0.0,450.899,20.16,37.55,0.368,16.801,0.0,16.801,20.36,37.42,467.7,0.0,467.7,0.4677,0.779,/home/user/tesi/bitstreams_video/x265_HoneyBee_LDP_slow_crf27.265
x265,HEVC,HoneyBee,LDP,slow,crf=32,600,0,1,0.311,65.529,36.99,35.996,38.176,37.014,0.92441,0.97218,4.44,426.195,0.0,426.195,20.41,37.21,0.346,15.94,0.0,15.94,20.29,37.5,442.135,0.0,442.135,0.4421,0.737,/home/user/tesi/bitstreams_video/x265_HoneyBee_LDP_slow_crf32.265
x265,HEVC,HoneyBee,LDP,slow,crf=37,600,0,1,0.225,48.001,34.1,34.393,37.118,34.514,0.88246,0.94627,4.131,410.889,0.0,410.889,20.2,37.41,0.36,16.028,0.0,16.028,20.33,37.11,426.917,0.0,426.917,0.4269,0.712,/home/user/tesi/bitstreams_video/x265_HoneyBee_LDP_slow_crf37.265
x265,HEVC,HoneyBee,RA,faster,crf=22,600,0,1,2.002,88.585,41.744,42.456,43.158,42.01,0.96341,0.99135,2.756,245.636,0.0,245.636,20.52,38.8,0.406,18.604,0.0,18.604,20.73,37.96,264.24,0.0,264.24,0.2642,0.44,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_faster_crf22.265
x265,HEVC,HoneyBee,RA,faster,crf=27,600,0,1,1.141,82.439,40.286,40.546,41.905,40.521,0.95513,0.98754,2.615,228.746,0.0,228.746,20.1,37.32,0.391,17.82,0.0,17.82,20.27,37.7,246.566,0.0,246.566,0.2466,0.411,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_faster_crf27.265
x265,HEVC,HoneyBee,RA,faster,crf=32,600,0,1,0.745,72.347,38.228,38.344,40.425,38.517,0.93946,0.97952,2.524,220.77,0.0,220.77,20.28,37.81,0.38,16.935,0.0,16.935,20.16,37.51,237.705,0.0,237.705,0.2377,0.396,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_faster_crf32.265
x265,HEVC,HoneyBee,RA,faster,crf=37,600,0,1,0.516,55.832,35.642,36.654,39.267,36.222,0.91158,0.96244,2.503,215.588,0.0,215.588,20.17,37.53,0.374,16.821,0.0,16.821,20.29,38.73,232.409,0.0,232.409,0.2324,0.387,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_faster_crf37.265
x265,HEVC,HoneyBee,RA,medium,crf=22,600,0,1,2.363,89.627,41.984,42.88,43.418,42.275,0.96442,0.99178,5.984,481.613,0.0,481.613,24.44,36.48,0.41,18.436,0.0,18.436,24.67,36.12,500.049,0.0,500.049,0.5,0.833,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_crf22.265
x265,HEVC,HoneyBee,RA,medium,crf=27,600,0,1,1.234,84.199,40.625,40.825,42.078,40.832,0.95698,0.98839,6.201,452.41,0.0,452.41,24.41,36.16,0.387,16.462,0.0,16.462,24.76,36.53,468.872,0.0,468.872,0.4689,0.781,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_crf27.265
x265,HEVC,HoneyBee,RA,medium,crf=32,600,0,1,0.794,75.092,38.678,38.633,40.616,38.914,0.94307,0.98137,6.572,450.072,0.0,450.072,24.41,36.29,0.383,16.324,0.0,16.324,24.5,36.28,466.396,0.0,466.396,0.4664,0.777,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_crf32.265
x265,HEVC,HoneyBee,RA,medium,crf=37,600,0,1,0.541,59.983,36.194,37.002,39.505,36.709,0.91822,0.96655,6.711,442.05,0.0,442.05,24.36,36.43,0.375,15.695,0.0,15.695,24.6,36.56,457.745,0.0,457.745,0.4577,0.763,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_crf37.265
x265,HEVC,HoneyBee,RA,slow,crf=22,600,0,1,2.468,91.426,42.169,42.847,43.384,42.406,0.96512,0.99213,10.916,992.065,0.0,992.065,20.19,37.15,0.415,19.642,0.0,19.642,20.5,37.36,1011.707,0.0,1011.707,1.0117,1.686,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_slow_crf22.265
x265,HEVC,HoneyBee,RA,slow,crf=27,600,0,1,1.263,86.074,40.791,40.702,42.005,40.932,0.95753,0.98872,10.631,915.927,0.0,915.927,20.43,37.27,0.394,18.449,0.0,18.449,20.11,37.47,934.376,0.0,934.376,0.9344,1.557,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_slow_crf27.265
x265,HEVC,HoneyBee,RA,slow,crf=32,600,0,1,0.795,77.397,38.865,38.4,40.456,39.006,0.9436,0.98181,11.709,909.783,0.0,909.783,20.24,37.31,0.385,18.051,0.0,18.051,20.15,37.43,927.834,0.0,927.834,0.9278,1.546,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_slow_crf32.265
x265,HEVC,HoneyBee,RA,slow,crf=37,600,0,1,0.534,62.205,36.422,36.679,39.273,36.81,0.91928,0.96742,11.657,884.584,0.0,884.584,20.42,37.52,0.394,17.65,0.0,17.65,20.08,37.65,902.234,0.0,902.234,0.9022,1.504,/home/user/tesi/bitstreams_video/x265_HoneyBee_RA_slow_crf37.265
x265,HEVC,Jockey,LDP,faster,crf=22,600,0,1,7.759,95.452,41.865,43.433,43.344,42.246,0.9578,0.98749,4.465,385.288,0.0,385.288,20.34,37.37,0.715,33.956,0.0,33.956,20.91,37.34,419.244,0.0,419.244,0.4192,0.699,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_faster_crf22.265
x265,HEVC,Jockey,LDP,faster,crf=27,600,0,1,4.143,86.909,40.01,41.703,41.796,40.445,0.94663,0.97993,3.793,321.516,0.0,321.516,20.46,37.4,0.592,28.836,0.0,28.836,20.34,37.64,350.352,0.0,350.352,0.3504,0.584,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_faster_crf27.265
x265,HEVC,Jockey,LDP,faster,crf=32,600,0,1,2.351,73.077,37.493,40.268,40.355,38.198,0.92612,0.96405,3.308,278.333,0.0,278.333,20.3,37.06,0.51,24.722,0.0,24.722,20.23,37.87,303.055,0.0,303.055,0.3031,0.505,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_faster_crf32.265
x265,HEVC,Jockey,LDP,faster,crf=37,600,0,1,1.293,55.42,34.557,38.523,38.648,35.564,0.89622,0.93422,2.846,235.537,0.0,235.537,20.22,37.6,0.457,21.849,0.0,21.849,20.3,37.7,257.386,0.0,257.386,0.2574,0.429,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_faster_crf37.265
x265,HEVC,Jockey,LDP,medium,crf=22,600,0,1,7.553,95.731,41.926,43.451,43.373,42.298,0.95796,0.98759,6.559,533.743,0.0,533.743,24.38,36.29,0.716,32.205,0.0,32.205,24.64,36.22,565.948,0.0,565.948,0.5659,0.943,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_crf22.265
x265,HEVC,Jockey,LDP,medium,crf=27,600,0,1,4.06,87.471,40.064,41.678,41.775,40.48,0.94672,0.98001,5.097,404.85,0.0,404.85,24.51,36.18,0.592,27.211,0.0,27.211,24.55,35.86,432.061,0.0,432.061,0.4321,0.72,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_crf27.265
x265,HEVC,Jockey,LDP,medium,crf=32,600,0,1,2.313,73.404,37.47,40.14,40.307,38.158,0.9249,0.96347,4.062,319.666,0.0,319.666,24.47,35.76,0.518,23.372,0.0,23.372,24.64,35.85,343.038,0.0,343.038,0.343,0.572,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_crf32.265
x265,HEVC,Jockey,LDP,medium,crf=37,600,0,1,1.261,55.562,34.407,38.346,38.492,35.41,0.89131,0.93145,3.316,254.942,0.0,254.942,24.36,36.44,0.463,20.496,0.0,20.496,24.52,36.09,275.438,0.0,275.438,0.2754,0.459,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_crf37.265
x265,HEVC,Jockey,LDP,slow,crf=22,600,0,1,7.787,96.733,42.113,43.503,43.43,42.451,0.95843,0.98803,16.831,1480.61,0.0,1480.61,20.41,37.91,0.728,34.95,0.0,34.95,20.33,37.65,1515.56,0.0,1515.56,1.5156,2.526,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_slow_crf22.265
x265,HEVC,Jockey,LDP,slow,crf=27,600,0,1,4.186,90.419,40.343,41.766,41.877,40.713,0.94747,0.98099,13.521,1180.275,0.0,1180.275,20.23,37.53,0.601,29.267,0.0,29.267,20.28,37.18,1209.542,0.0,1209.542,1.2095,2.016,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_slow_crf27.265
x265,HEVC,Jockey,LDP,slow,crf=32,600,0,1,2.394,77.548,37.858,40.238,40.422,38.476,0.92639,0.96562,11.205,983.745,0.0,983.745,20.17,38.76,0.527,25.689,0.0,25.689,20.25,37.57,1009.434,0.0,1009.434,1.0094,1.682,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_slow_crf32.265
x265,HEVC,Jockey,LDP,slow,crf=37,600,0,1,1.318,60.085,34.914,38.459,38.664,35.826,0.89439,0.93575,9.014,803.523,0.0,803.523,20.04,37.61,0.469,22.355,0.0,22.355,20.72,37.75,825.878,0.0,825.878,0.8259,1.376,/home/user/tesi/bitstreams_video/x265_Jockey_LDP_slow_crf37.265
x265,HEVC,Jockey,RA,faster,crf=22,600,0,1,7.288,92.37,41.331,43.139,43.036,41.77,0.955,0.98577,4.302,447.574,0.0,447.574,21.33,37.35,0.436,27.876,0.0,27.876,20.29,36.64,475.45,0.0,475.45,0.4754,0.792,/home/user/tesi/bitstreams_video/x265_Jockey_RA_faster_crf22.265
x265,HEVC,Jockey,RA,faster,crf=27,600,0,1,4.176,82.107,39.35,41.642,41.674,39.927,0.94247,0.9769,3.887,399.453,0.0,399.453,20.33,37.02,0.401,24.323,0.0,24.323,20.3,37.48,423.776,0.0,423.776,0.4238,0.706,/home/user/tesi/bitstreams_video/x265_Jockey_RA_faster_crf27.265
x265,HEVC,Jockey,RA,faster,crf=32,600,0,1,2.439,67.335,36.889,40.344,40.318,37.749,0.9231,0.95981,3.574,360.623,0.0,360.623,20.21,37.38,0.394,22.46,0.0,22.46,20.33,36.91,383.083,0.0,383.083,0.3831,0.638,/home/user/tesi/bitstreams_video/x265_Jockey_RA_faster_crf32.265
x265,HEVC,Jockey,RA,faster,crf=37,600,0,1,1.367,50.177,34.139,38.826,38.758,35.302,0.89894,0.93083,3.236,315.132,0.0,315.132,20.21,36.92,0.373,20.374,0.0,20.374,20.22,38.57,335.506,0.0,335.506,0.3355,0.559,/home/user/tesi/bitstreams_video/x265_Jockey_RA_faster_crf37.265
x265,HEVC,Jockey,RA,medium,crf=22,600,0,1,7.061,94.535,41.772,43.51,43.419,42.195,0.95718,0.98701,9.418,900.936,0.0,900.936,24.65,36.14,0.489,29.491,0.0,29.491,24.54,36.21,930.427,0.0,930.427,0.9304,1.551,/home/user/tesi/bitstreams_video/x265_Jockey_RA_crf22.265
x265,HEVC,Jockey,RA,medium,crf=27,600,0,1,3.976,85.835,39.927,42.014,42.057,40.454,0.94602,0.97922,8.1,771.011,0.0,771.011,24.4,36.14,0.424,25.652,0.0,25.652,24.65,36.29,796.663,0.0,796.663,0.7967,1.328,/home/user/tesi/bitstreams_video/x265_Jockey_RA_crf27.265
x265,HEVC,Jockey,RA,medium,crf=32,600,0,1,2.277,71.922,37.541,40.63,40.666,38.318,0.92769,0.96393,7.457,670.258,0.0,670.258,24.44,36.15,0.386,22.945,0.0,22.945,24.67,36.24,693.203,0.0,693.203,0.6932,1.155,/home/user/tesi/bitstreams_video/x265_Jockey_RA_crf32.265
x265,HEVC,Jockey,RA,medium,crf=37,600,0,1,1.259,54.454,34.809,39.163,39.098,35.89,0.90386,0.93752,6.93,598.402,0.0,598.402,24.45,36.36,0.39,20.813,0.0,20.813,24.53,36.43,619.215,0.0,619.215,0.6192,1.032,/home/user/tesi/bitstreams_video/x265_Jockey_RA_crf37.265
x265,HEVC,Jockey,RA,slow,crf=22,600,0,1,7.282,96.28,42.069,43.633,43.532,42.447,0.9583,0.98792,20.748,2243.185,0.0,2243.185,20.13,37.32,0.482,30.14,0.0,30.14,20.15,37.07,2273.325,0.0,2273.325,2.2733,3.789,/home/user/tesi/bitstreams_video/x265_Jockey_RA_slow_crf22.265
x265,HEVC,Jockey,RA,slow,crf=27,600,0,1,4.169,90.112,40.393,42.155,42.207,40.84,0.94812,0.98127,18.248,1928.778,0.0,1928.778,20.3,37.1,0.422,27.203,0.0,27.203,20.34,37.4,1955.981,0.0,1955.981,1.956,3.26,/home/user/tesi/bitstreams_video/x265_Jockey_RA_slow_crf27.265
x265,HEVC,Jockey,RA,slow,crf=32,600,0,1,2.437,77.357,38.163,40.798,40.817,38.824,0.93114,0.96796,15.681,1681.118,0.0,1681.118,20.3,37.53,0.403,24.491,0.0,24.491,20.93,37.08,1705.609,0.0,1705.609,1.7056,2.843,/home/user/tesi/bitstreams_video/x265_Jockey_RA_slow_crf32.265
x265,HEVC,Jockey,RA,slow,crf=37,600,0,1,1.345,59.744,35.569,39.273,39.273,36.495,0.9093,0.94491,13.995,1457.08,0.0,1457.08,20.21,37.33,0.401,22.827,0.0,22.827,20.18,36.82,1479.907,0.0,1479.907,1.4799,2.467,/home/user/tesi/bitstreams_video/x265_Jockey_RA_slow_crf37.265
x265,HEVC,ReadySteadyGo,LDP,faster,crf=22,600,0,1,19.461,99.585,39.967,42.088,42.111,40.5,0.97186,0.99276,5.935,484.78,0.0,484.78,20.35,36.91,1.183,47.246,0.0,47.246,20.21,37.14,532.026,0.0,532.026,0.532,0.887,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_faster_crf22.265
x265,HEVC,ReadySteadyGo,LDP,faster,crf=27,600,0,1,10.076,96.027,36.961,39.827,40.021,37.701,0.95232,0.98543,5.066,402.789,0.0,402.789,20.12,37.42,0.901,39.035,0.0,39.035,20.33,37.23,441.824,0.0,441.824,0.4418,0.736,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_faster_crf27.265
x265,HEVC,ReadySteadyGo,LDP,faster,crf=32,600,0,1,5.333,82.73,33.834,37.82,38.215,34.88,0.91722,0.97008,4.337,341.513,0.0,341.513,20.2,37.35,0.741,32.694,0.0,32.694,20.43,37.46,374.207,0.0,374.207,0.3742,0.624,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_faster_crf32.265
x265,HEVC,ReadySteadyGo,LDP,faster,crf=37,600,0,1,2.711,63.173,30.608,35.978,36.583,32.026,0.85792,0.9385,3.625,285.353,0.0,285.353,20.08,36.93,0.607,27.829,0.0,27.829,20.29,37.83,313.182,0.0,313.182,0.3132,0.522,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_faster_crf37.265
x265,HEVC,ReadySteadyGo,LDP,medium,crf=22,600,0,1,19.174,99.66,40.076,42.098,42.138,40.586,0.97232,0.99292,8.024,611.765,0.0,611.765,24.73,36.15,1.176,44.163,0.0,44.163,24.55,35.89,655.928,0.0,655.928,0.6559,1.093,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_crf22.265
x265,HEVC,ReadySteadyGo,LDP,medium,crf=27,600,0,1,9.985,96.317,37.043,39.78,40.017,37.757,0.95292,0.98568,6.26,468.49,0.0,468.49,24.4,37.21,0.896,35.185,0.0,35.185,24.49,36.36,503.675,0.0,503.675,0.5037,0.839,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_crf27.265
x265,HEVC,ReadySteadyGo,LDP,medium,crf=32,600,0,1,5.293,83.127,33.869,37.66,38.089,34.87,0.91742,0.97025,4.998,367.449,0.0,367.449,24.43,35.9,0.723,29.685,0.0,29.685,24.55,36.33,397.134,0.0,397.134,0.3971,0.662,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_crf32.265
x265,HEVC,ReadySteadyGo,LDP,medium,crf=37,600,0,1,2.672,63.223,30.567,35.664,36.426,31.936,0.85599,0.93744,3.939,289.972,0.0,289.972,24.42,36.23,0.59,25.022,0.0,25.022,24.57,36.56,314.994,0.0,314.994,0.315,0.525,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_crf37.265
x265,HEVC,ReadySteadyGo,LDP,slow,crf=22,600,0,1,19.818,99.847,40.564,42.117,42.143,40.956,0.97405,0.99363,20.33,1743.869,0.0,1743.869,20.21,37.22,1.204,48.98,0.0,48.98,20.46,37.32,1792.849,0.0,1792.849,1.7928,2.988,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_slow_crf22.265
x265,HEVC,ReadySteadyGo,LDP,slow,crf=27,600,0,1,10.318,97.935,37.499,39.813,40.048,38.107,0.95547,0.98699,16.239,1351.604,0.0,1351.604,20.34,37.31,0.897,38.346,0.0,38.346,20.44,37.23,1389.95,0.0,1389.95,1.39,2.317,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_slow_crf27.265
x265,HEVC,ReadySteadyGo,LDP,slow,crf=32,600,0,1,5.5,87.044,34.313,37.722,38.219,35.228,0.92107,0.97276,13.464,1105.465,0.0,1105.465,20.16,37.41,0.727,32.239,0.0,32.239,20.31,37.42,1137.704,0.0,1137.704,1.1377,1.896,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_slow_crf32.265
x265,HEVC,ReadySteadyGo,LDP,slow,crf=37,600,0,1,2.801,67.989,31.062,35.655,36.459,32.311,0.86297,0.94329,11.105,924.851,0.0,924.851,20.1,37.43,0.6,27.193,0.0,27.193,20.2,36.78,952.044,0.0,952.044,0.952,1.587,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_LDP_slow_crf37.265
x265,HEVC,ReadySteadyGo,RA,faster,crf=22,600,0,1,14.814,98.332,38.851,41.793,41.93,39.604,0.96705,0.99076,5.04,509.605,0.0,509.605,20.17,36.95,0.555,34.219,0.0,34.219,20.29,35.92,543.824,0.0,543.824,0.5438,0.906,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_faster_crf22.265
x265,HEVC,ReadySteadyGo,RA,faster,crf=27,600,0,1,8.148,90.849,35.916,39.79,40.09,36.922,0.94498,0.98184,4.383,441.486,0.0,441.486,20.24,36.49,0.453,28.558,0.0,28.558,20.08,36.6,470.044,0.0,470.044,0.47,0.783,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_faster_crf27.265
x265,HEVC,ReadySteadyGo,RA,faster,crf=32,600,0,1,4.503,75.42,32.842,38.037,38.478,34.196,0.90716,0.96357,3.858,386.482,0.0,386.482,20.06,36.58,0.412,24.566,0.0,24.566,20.44,36.4,411.048,0.0,411.048,0.411,0.685,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_faster_crf32.265
x265,HEVC,ReadySteadyGo,RA,faster,crf=37,600,0,1,2.327,55.969,29.801,36.524,37.045,31.547,0.85086,0.92923,3.396,333.237,0.0,333.237,20.35,36.78,0.4,22.711,0.0,22.711,20.24,36.91,355.948,0.0,355.948,0.3559,0.593,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_faster_crf37.265
x265,HEVC,ReadySteadyGo,RA,medium,crf=22,600,0,1,14.909,99.277,39.895,42.612,42.69,40.584,0.97249,0.99271,9.066,868.221,0.0,868.221,24.36,36.42,0.754,36.203,0.0,36.203,24.53,37.3,904.424,0.0,904.424,0.9044,1.507,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_crf22.265
x265,HEVC,ReadySteadyGo,RA,medium,crf=27,600,0,1,8.265,95.051,37.003,40.507,40.785,37.914,0.95465,0.9858,7.938,751.741,0.0,751.741,24.42,36.04,0.594,30.93,0.0,30.93,24.8,36.41,782.671,0.0,782.671,0.7827,1.304,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_crf27.265
x265,HEVC,ReadySteadyGo,RA,medium,crf=32,600,0,1,4.481,82.028,33.958,38.527,38.999,35.16,0.92339,0.97154,7.159,660.019,0.0,660.019,24.36,36.18,0.489,26.439,0.0,26.439,24.6,36.28,686.458,0.0,686.458,0.6865,1.144,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_crf32.265
x265,HEVC,ReadySteadyGo,RA,medium,crf=37,600,0,1,2.323,63.765,30.899,36.83,37.464,32.461,0.87423,0.94369,6.404,586.299,0.0,586.299,24.58,36.13,0.424,23.799,0.0,23.799,24.57,35.79,610.098,0.0,610.098,0.6101,1.017,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_crf37.265
x265,HEVC,ReadySteadyGo,RA,slow,crf=22,600,0,1,15.593,99.761,40.628,42.766,42.8,41.167,0.97519,0.99378,20.59,2158.713,0.0,2158.713,20.11,36.51,0.759,41.105,0.0,41.105,20.23,37.3,2199.818,0.0,2199.818,2.1998,3.666,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_slow_crf22.265
x265,HEVC,ReadySteadyGo,RA,slow,crf=27,600,0,1,8.723,97.579,37.767,40.587,40.839,38.503,0.95928,0.98796,17.543,1874.994,0.0,1874.994,20.24,36.67,0.598,33.538,0.0,33.538,20.48,37.29,1908.532,0.0,1908.532,1.9085,3.181,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_slow_crf27.265
x265,HEVC,ReadySteadyGo,RA,slow,crf=32,600,0,1,4.759,87.536,34.74,38.547,38.998,35.748,0.93062,0.97574,15.576,1644.179,0.0,1644.179,20.28,37.16,0.498,28.375,0.0,28.375,20.3,37.41,1672.554,0.0,1672.554,1.6726,2.788,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_slow_crf32.265
x265,HEVC,ReadySteadyGo,RA,slow,crf=37,600,0,1,2.469,69.732,31.655,36.731,37.41,33.009,0.88393,0.95121,13.704,1452.309,0.0,1452.309,20.27,37.15,0.42,24.655,0.0,24.655,20.23,37.26,1476.964,0.0,1476.964,1.477,2.462,/home/user/tesi/bitstreams_video/x265_ReadySteadyGo_RA_slow_crf37.265
x265,HEVC,ShakeNDry,LDP,faster,crf=22,300,0,1,19.729,85.221,39.305,41.123,41.824,39.847,0.95255,0.9859,2.707,229.536,0.0,229.536,20.09,37.17,0.469,19.05,0.0,19.05,20.15,37.23,248.586,0.0,248.586,0.2486,0.829,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_faster_crf22.265
x265,HEVC,ShakeNDry,LDP,faster,crf=27,300,0,1,7.869,73.28,36.743,39.078,40.347,37.486,0.92282,0.97135,2.122,173.807,0.0,173.807,20.28,37.07,0.347,13.42,0.0,13.42,20.13,37.13,187.227,0.0,187.227,0.1872,0.624,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_faster_crf27.265
x265,HEVC,ShakeNDry,LDP,faster,crf=32,300,0,1,2.699,55.662,33.997,37.438,39.239,35.083,0.8726,0.94236,1.643,127.131,0.0,127.131,20.26,37.12,0.272,10.611,0.0,10.611,20.16,37.13,137.742,0.0,137.742,0.1377,0.459,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_faster_crf32.265
x265,HEVC,ShakeNDry,LDP,faster,crf=37,300,0,1,0.837,35.228,31.187,36.308,38.416,32.731,0.80012,0.8906,1.283,95.224,0.0,95.224,20.24,36.56,0.223,7.868,0.0,7.868,20.66,36.98,103.092,0.0,103.092,0.1031,0.344,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_faster_crf37.265
x265,HEVC,ShakeNDry,LDP,medium,crf=22,300,0,1,20.017,85.649,39.394,41.134,41.835,39.916,0.95323,0.98624,4.217,338.924,0.0,338.924,24.44,36.09,0.498,17.762,0.0,17.762,24.79,36.08,356.686,0.0,356.686,0.3567,1.189,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_crf22.265
x265,HEVC,ShakeNDry,LDP,medium,crf=27,300,0,1,8.134,73.761,36.811,39.09,40.355,37.539,0.92361,0.9719,2.911,219.268,0.0,219.268,24.4,36.3,0.356,12.384,0.0,12.384,24.63,36.08,231.652,0.0,231.652,0.2317,0.772,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_crf27.265
x265,HEVC,ShakeNDry,LDP,medium,crf=32,300,0,1,2.784,55.928,34.013,37.47,39.246,35.099,0.8731,0.94277,1.911,139.436,0.0,139.436,24.34,36.25,0.271,9.23,0.0,9.23,24.68,36.34,148.666,0.0,148.666,0.1487,0.496,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_crf32.265
x265,HEVC,ShakeNDry,LDP,medium,crf=37,300,0,1,0.817,34.911,31.15,36.284,38.354,32.692,0.79837,0.88943,1.35,94.666,0.0,94.666,24.33,36.35,0.22,7.199,0.0,7.199,24.52,36.31,101.865,0.0,101.865,0.1019,0.34,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_crf37.265
x265,HEVC,ShakeNDry,LDP,slow,crf=22,300,0,1,23.122,88.974,39.866,40.976,41.703,40.234,0.95753,0.98835,11.009,979.254,0.0,979.254,20.71,36.85,0.517,19.777,0.0,19.777,20.31,37.38,999.031,0.0,999.031,0.999,3.33,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_slow_crf22.265
x265,HEVC,ShakeNDry,LDP,slow,crf=27,300,0,1,9.755,78.083,37.218,38.979,40.274,37.82,0.92912,0.9754,7.79,659.024,0.0,659.024,20.17,37.46,0.369,14.157,0.0,14.157,20.33,37.18,673.181,0.0,673.181,0.6732,2.244,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_slow_crf27.265
x265,HEVC,ShakeNDry,LDP,slow,crf=32,300,0,1,3.271,59.661,34.235,37.247,39.142,35.225,0.87638,0.94644,5.242,429.972,0.0,429.972,20.27,37.18,0.281,10.585,0.0,10.585,20.18,37.36,440.557,0.0,440.557,0.4406,1.469,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_slow_crf32.265
x265,HEVC,ShakeNDry,LDP,slow,crf=37,300,0,1,0.867,37.562,31.295,35.93,38.284,32.748,0.79975,0.89232,3.274,278.914,0.0,278.914,20.1,37.7,0.221,7.908,0.0,7.908,20.3,37.55,286.822,0.0,286.822,0.2868,0.956,/home/user/tesi/bitstreams_video/x265_ShakeNDry_LDP_slow_crf37.265
